origin,destination,count,avgFare,avgTolls,avgTip,avgTipPct,totalFare,totalTips,totalTolls
104,302,98878,21.48608052347337,0.04989623576528652,4.06937458281923,15.070850845873982,2626620.429999999,402371.6199999998,4933.64
102,101,1055033,8.789884885117338,7.015136019442045E-4,1.7245572318591,15.0754808180316,1.196658402999999E7,1819464.790000002,740.1199999999999
480,106,284288,28.90969376125619,4.792485824234496,6.320419609691579,15.280516711588616,1.1613287670000082E7,1796819.4499999997,1362446.2099999764
301,108,30878,21.930468294578663,0.054193924476973895,3.917358637217436,14.31893126547354,828515.1000000001,120960.19999999998,1673.3999999999999
480,102,132480,34.20303796799517,2.8071263586956334,6.956173611111112,15.366158418885888,5938071.950000031,921553.8800000001,371888.09999999753
104,105,2758534,8.421476668404305,0.0010305183840402185,1.6839957455663117,15.37591618315431,2.9949995799999755E7,4645359.52000002,2842.7200000000003
105,107,1399512,11.156609904023687,8.224152418843139E-4,2.162485623560203,15.035959992215421,1.995600349999996E7,3026424.5799999866,1150.9799999999998
103,105,926176,10.974946273710396,9.118461285975884E-4,2.0643126684345097,14.719258724104426,1.281274271999999E7,1911916.8500000003,844.5300000000001
105,104,2545945,8.4095053860158,0.0019668728114707896,1.7191664588198143,15.527609513681451,2.794697398999979E7,4376903.250000012,5007.549999999999
107,107,1974606,6.348878702890603,0.009051309476422138,1.3594375941326915,15.788024257134554,1.688885437999999E7,2684353.6299999775,17872.77000000001
106,101,520154,16.385779115415822,0.003227736401142738,2.827622281093683,13.887354071102513,1.0387229009999998E7,1470799.0400000035,1678.9199999999998
108,104,650836,14.535662102280758,0.0014080966633683446,2.5795332157409887,14.209462795878249,1.1668100199999994E7,1678853.0800000022,916.4399999999999
104,103,533483,12.720636852533257,4.1900116779728687E-4,2.3026876582759024,14.2196806579191,8519056.760000002,1228444.7200000032,223.53
105,101,1129197,16.30359466063052,0.0012943977003126998,3.0161644602314728,14.69739113686873,2.2727369159999937E7,3405843.8599999985,1461.6299999999997
103,301,306483,13.01771615391392,0.010991931036958004,2.59670392811347,15.378438953532244,5082318.150000005,795845.6100000006,3368.84
101,101,713610,7.149890738638754,0.014414750353834726,1.533781631423334,16.111974135499548,6748957.450000007,1094521.9100000053,10286.509999999998
103,106,833419,8.24234427100894,9.189615307546384E-4,1.6089331056767435,14.887230008788439,8942308.62,1340915.420000006,765.88
101,106,474115,16.46668021471584,0.0015495396686457923,2.904135557828804,14.109127318708401,9577674.48,1376894.2300000035,734.6599999999999
108,164,295752,8.226602119343234,0.001410911845059374,1.6159853864048255,15.082332554394954,3142380.7199999983,477930.9099999999,417.28
108,111,432212,7.861469718564037,0.05811867787104479,1.5469090862817316,14.933270768193099,4431100.810000002,668592.6699999998,25119.59000000001
106,164,85529,11.862543698628535,0.0026622549076921274,2.207839446269685,14.674825221873482,1272843.0000000005,188834.2999999999,227.69999999999996
480,402,35458,20.70031953296858,0.629943313215636,4.2650941959501365,15.957254569383254,937665.6699999999,151231.70999999993,22336.53000000002
108,401,83362,16.24394028454212,0.48416076869556857,3.1830145629903295,15.002595754354328,1737280.4200000009,265342.45999999985,40360.609999999986
483,104,103973,50.91122541429025,4.607287949756158,9.4614551854808,14.17239700161334,6809412.2700000545,983735.8799999952,479033.54999999696
101,103,420594,10.762002738983439,4.6477125208633504E-4,2.018894278092414,14.558225044999563,5763138.080000006,849134.8200000008,195.48
107,104,782348,10.265222880355033,8.941928655790005E-4,1.9629744691620685,14.974372068670169,1.0196277809999995E7,1535729.150000006,699.5699999999999
107,108,1278127,9.921010822868151,5.181018787647863E-4,1.857054298985933,14.581516254585484,1.6091160739999965E7,2373551.2399999937,662.2
107,111,167572,10.747246676055667,0.04851729405867327,1.9693176067600777,14.241917461065482,2272299.75,330002.48999999976,8130.139999999998
103,302,137342,14.705479969710652,0.004217355215447569,2.893907908724204,15.360272932956638,2548217.349999999,397455.0999999996,579.22
111,111,83510,7.42886792000958,0.18390001197461386,1.4678946233983947,14.348320246213612,824129.13,122583.87999999995,15357.490000000003
102,307,25692,23.130519227775185,0.8018258601899431,4.69348318542737,15.551964154341636,760677.7799999998,120584.96999999999,20600.510000000017
106,103,801785,8.93239233709785,0.0016890562931459179,1.7222079110983688,14.771093212310571,9292815.920000004,1380840.4700000056,1354.2599999999998
101,107,160044,20.995627452450574,0.0018646747144535254,3.678057471695283,14.083882096588654,4099844.6599999997,588651.0299999999,298.43
107,112,125171,17.985869570427653,0.0021273298128160673,3.1857550071502163,14.095768492372459,2755359.6999999993,398764.1399999997,266.28
104,107,891451,9.872236567124833,7.237301881987904E-4,1.9336380014156715,15.110281866848615,1.133486460999999E7,1723743.530000002,645.17
106,111,102591,13.742196683919644,0.09102318916864051,2.4182433156904586,13.84066143968021,1756685.3600000003,248089.99999999983,9338.159999999998
407,407,3328,15.611829927884616,0.3586328125,2.8903545673076922,15.330120849190752,65356.8,9619.1,1193.53
101,108,293999,22.27917356861758,0.0019545304575865905,3.7327966421654533,13.61716778396327,7904832.360000001,1097438.4800000011,574.63
480,401,53794,13.804955013570286,0.07377811651857082,2.9835699148603916,16.60936369200487,954365.7300000003,160498.15999999992,3968.819999999999
483,108,115183,51.084151307050526,4.057764774315629,9.288190184315342,14.04775104980406,7480219.620000054,1069841.609999994,467385.5199999971
110,106,14523,19.2592783860084,0.0029711492115954,3.1882785925772907,13.4146710451305,337350.01999999996,46303.369999999995,43.14999999999999
108,106,1459464,9.834210970602907,0.0010357980738134,1.8291221434718428,14.598162523329961,1.8165848509999968E7,2669537.9199999897,1511.71
105,480,511901,32.40116219737801,4.601142369325738,7.12768060621098,15.689919808178571,2.2940219539999437E7,3648666.8300000066,2355329.3800002146
102,103,1054239,7.9677070379676715,2.8746802195707047E-4,1.5951235061499376,15.048055982989577,1.108053696999999E7,1681641.410000004,303.06
102,108,640948,17.031805528685638,0.0014158090827961082,2.9750999769092044,13.955312267552257,1.3396374029999986E7,1906884.3800000008,907.4599999999999
106,107,447660,13.857518362149845,0.001833445025242371,2.509090604476617,14.314170914265057,7733411.930000002,1123219.5000000023,820.7599999999999
108,301,57497,21.918369654068908,0.1390891698697323,4.096168495747603,14.948016554902956,1557099.6100000006,235517.3999999999,7997.209999999997
302,103,53292,13.412585378668467,0.005797305411694063,2.525723185468738,14.714091521522441,897701.7900000002,134600.83999999997,308.95000000000005
302,104,36874,20.48965124477952,0.041259152790584154,3.716130064544122,14.56728283394666,923405.87,137028.57999999996,1521.39
108,102,535390,18.187356767963543,7.52292721193896E-4,3.117517828125294,13.837976683768197,1.186010308E7,1669087.870000001,402.77
104,112,94099,25.028384998777884,0.00418080957289663,4.375219821677168,14.024611067195753,2854937.219999999,411703.80999999976,393.41
480,103,77687,30.724706064077647,1.9633053149175466,6.110761259927658,15.2520177820149,3083565.2500000075,474726.70999999996,152523.29999999944
103,108,408451,14.729883755946243,0.0014009758820519476,2.612264433187829,14.059269791713136,7452252.500000001,1066982.0200000019,572.23
480,480,21737,20.467552560150896,0.9881975433592497,4.413704283019736,17.04225087560226,576983.8299999998,95940.68999999999,21480.45000000001
101,301,84290,17.592400047455214,0.0203372879345118,3.3692199549175443,15.136466986455746,1848529.6800000002,283991.5499999998,1714.2299999999998
103,306,84068,18.054408336108864,0.07880810772232001,3.609545249084072,15.678894955488708,1909075.7900000003,303447.24999999977,6625.239999999999
164,102,60036,17.15797354920381,8.131787594110201E-4,3.116349690185887,14.493994650203549,1268618.0900000003,187093.16999999993,48.82
104,110,88398,18.508971922441685,6.346297427543609E-4,3.122918618068281,13.549086582510762,1996453.9600000004,276059.7599999999,56.099999999999994
102,302,203693,14.900021061106667,0.012039441708846153,2.985961618710509,15.602786028503019,3842362.8200000003,608219.4799999997,2452.3499999999995
480,406,12041,18.183041275641557,0.012262270575533592,3.751873598538327,16.11449647605453,275482.45999999996,45176.31,147.64999999999998
108,406,11617,29.06959628131187,0.9564543341654471,5.162666781440992,13.903686518282996,419778.82999999996,59974.700000000004,11111.13
480,110,24691,23.661684824429955,5.150457656636012,5.026146369122352,14.190196623428044,857520.6899999992,124100.58,127169.94999999976
109,109,82167,6.847820901335086,0.05191950539754402,1.442936823785704,15.551145283461883,752660.26,118561.78999999995,4266.07
102,402,39990,20.838272068017005,1.2733643410852713,4.073693923480868,14.67896027587809,1085195.8599999996,162907.01999999993,50921.84
480,105,661671,32.87875877890976,4.935623429167183,7.139515363375468,15.418451017215874,3.0247112870000035E7,4724010.270000009,3265758.8900004793
101,102,915932,8.702274699431834,8.421258346689493E-4,1.70960007948189,15.123571629845712,1.0305862119999997E7,1565877.4200000064,771.33
104,303,24945,26.034287432351174,0.05748326317899379,4.627830026057326,14.200338418124744,790606.9400000001,115441.22,1433.92
108,103,335516,16.023119761799737,6.717712419079864E-4,2.761195770097405,13.788255626548485,6604513.300000004,926425.3600000009,225.39
302,302,105644,7.999069327174284,0.01261463026769149,1.7286597440460398,16.043984310428606,1122899.870000001,182622.52999999982,1332.6599999999999
106,402,65489,13.726577898578388,1.2991016811983718,2.932630518102275,15.3223197587547,1236287.77,192055.0399999999,85076.87000000017
106,201,3540,20.71217231638418,0.01622598870056497,3.2013813559322033,12.395512663846608,87682.92000000001,11332.89,57.44
105,401,184413,18.936079885908264,0.24285381182454588,3.7495991063536724,15.405682360404773,4407157.520000005,691474.8199999998,44785.39999999998
105,164,221307,10.17073187924467,0.001782817534013836,2.021355718526751,15.43309179111205,2880184.8799999976,447340.1699999997,394.55
105,304,19826,26.485221426409765,0.3748870170483203,4.978983153434883,14.788456102718625,650403.3300000001,98713.31999999999,7432.509999999998
301,306,53032,18.344882335193844,0.0016531528133956854,3.6162426459496144,15.5300532514933,1215536.5500000003,191776.57999999996,87.66999999999999
103,103,677664,6.692002939509845,0.010335933441941725,1.4227962530103462,15.585514650332245,6132757.570000006,964177.8000000033,7004.289999999997
105,301,212019,20.241324834095057,0.6296996023941234,4.04639117248926,15.382882816343496,5487746.370000012,857911.8100000005,133508.27999999965
101,302,117330,12.484117872666838,0.034884172845819475,2.5762833887326315,15.908013819770753,1878837.3400000003,302275.32999999967,4092.959999999999
106,483,116414,52.022521947532084,4.544530382943601,9.81565112443515,14.36233741303912,7786040.730000053,1142679.2099999934,529046.9599999964
102,483,67289,52.07568027463628,2.265569706787133,9.948020032992012,15.051242222882943,4359614.4200000195,669392.3199999995,152447.9199999994
105,110,114427,18.28246541463116,0.002050827164917371,3.218062345425465,14.049852627172099,2570864.0599999987,368233.2199999997,234.67
483,110,13138,51.62513700715482,5.0668374181762905,8.860873040036536,13.068505060919977,867885.8099999994,116414.15,66568.1100000001
111,105,111029,15.603174485945113,0.01924010844013726,2.6480012429185154,13.631929104819204,2106055.4999999995,294004.9299999998,2136.2099999999996
164,105,312671,10.776408013534994,0.0014775274969536668,2.0703680226180228,15.171849376319182,4239636.290000004,647344.0399999998,461.97999999999996
105,404,15390,25.423554256010398,1.820007147498376,4.729359324236518,13.918355301145537,506959.2499999999,72784.84000000001,28009.910000000007
110,109,32686,7.112548185767607,0.007221746313406351,1.4114434314385367,14.705882408174263,305822.24,46134.44000000001,236.04999999999998
101,401,23398,30.389712795965465,0.2754932045473972,5.542275408154542,14.564433419937107,869833.1499999999,129678.15999999999,6445.989999999999
109,105,87012,19.37025812531605,8.378154737277616E-4,3.347025697604926,13.984475117850474,2042093.7,291231.39999999985,72.89999999999999
105,207,4646,37.82124408092983,0.1720619888075764,5.568779595350839,11.87894309957895,206664.94999999998,25872.55,799.4
102,109,52676,25.01419052319842,0.001470688738704533,4.197543473308526,13.559375911523155,1587925.77,221109.79999999993,77.46999999999998
302,480,16353,30.689261909129822,0.07525958539717484,6.002080963737541,15.790477641414933,612485.2499999999,98152.03,1230.72
109,480,20531,27.256554965661685,5.056804831717892,5.92614875066972,14.980672648725173,799425.8499999994,121669.76000000002,103821.26000000005
107,103,122350,20.730303146710256,0.0011655905190028609,3.5532484675112372,13.83743314426662,3082955.149999999,434739.9499999999,142.61
480,306,47492,35.94610671270951,0.027194053735365955,7.0086696706813765,15.758945629794402,2084755.7399999998,332855.73999999993,1291.5
106,406,20459,26.744332567574176,2.8555955814067184,5.33686055036903,14.48680577545974,734561.2599999998,109186.82999999999,58422.63000000005
480,411,4827,29.053552931427387,0.008781852082038534,5.453921690490988,14.9834532267718,171138.46999999997,26326.08,42.39
483,103,58386,51.201880416538216,1.874590312746206,9.110582502654735,14.269291081784068,3660737.790000014,531930.4699999994,109449.82999999999
109,107,220145,8.872037066478912,6.842308478502803E-4,1.70108528469872,14.751535841801438,2515597.6499999985,374485.4199999997,150.62999999999997
102,406,11353,32.33669514665727,1.5659068087730126,6.0035602924337175,14.261947343677488,464347.1599999999,68158.42,17777.740000000013
301,301,311059,6.956236598201629,0.005781186205832334,1.5818590685368354,16.44011136066138,2958591.299999995,492051.4999999995,1798.29
107,480,116710,31.11185408276926,4.790863336474991,6.628424385228343,15.120634718230976,5041961.060000044,773603.4099999999,559141.6599999962
106,306,54136,24.347343726910005,0.26543944879562587,4.817536205113046,15.615168518883232,1645917.2700000005,260802.13999999987,14369.830000000002
106,209,2357,30.717013152312262,0.19923631735256678,4.530750954603309,11.911641032269722,85806.57999999999,10678.98,469.5999999999999
301,104,37269,21.250108669403527,0.13763798331052612,3.829071077839491,14.359618060867904,973865.08,142705.65,5129.629999999998
105,302,201158,21.43485971226598,0.03462099444217977,4.169238707881369,15.428263776867052,5350350.520000005,838675.7200000003,6964.289999999997
109,108,92189,14.306320710713859,0.001994814999620345,2.5166309429541474,14.019630962084438,1628915.9900000002,232005.6899999999,183.89999999999998
402,401,29814,9.73455088213591,0.014706849131280604,1.9680260951230972,15.223174991040334,375065.6,58674.73000000002,438.4699999999999
480,207,1493,37.088747488278635,5.196483590087072,6.155411922304086,12.001985800330516,73601.88,9190.03,7758.3499999999985
101,307,15067,19.845891683812305,1.7983659653547495,4.323901241122985,15.796488333136617,405919.24999999994,65148.22000000001,27095.98000000001
110,107,59585,9.323468154736931,0.00399613996811278,1.7408821011999662,14.461902393458146,707262.42,103730.45999999999,238.11
103,164,23490,17.84408258833546,7.658578118348234E-4,3.1909178373776084,14.26867098052972,514275.15,74954.66000000002,17.990000000000002
101,111,20672,26.405234133126935,0.10762770897832818,4.249253095975232,13.069623261945468,653944.44,87840.56,2224.88
106,401,103361,16.69159866874353,0.2142026489681796,3.304657172434475,15.314055991604201,2188811.2,341572.66999999975,22140.20000000001
111,104,41049,18.163755511705524,0.01473848327608468,2.8876479329581715,12.88841474243661,897316.0600000002,118535.05999999998,605.0
306,301,41699,17.804621213937985,0.0016691047746948367,3.4467294179716537,15.307681871607855,924541.1800000003,143725.16999999998,69.6
106,314,5227,34.33920413238952,1.0583527836234932,6.113177731012054,14.004126055732927,222026.60999999996,31953.580000000005,5532.009999999999
105,406,38540,28.677685262065385,3.0871694343539144,5.734030098598857,14.557602140356801,1483280.0199999996,220989.51999999993,118979.50999999986
483,102,92653,50.88429505790422,2.6434321608582403,9.448625408783277,14.642844396197114,5882544.960000039,875443.489999997,244921.91999999853
307,104,1039,26.10875842155919,2.5243695861405193,5.158488931665062,14.738635454559358,35897.49,5359.669999999999,2622.8199999999997
103,111,48143,19.794505327877363,0.08951166317013894,3.2418376503333812,13.12266642527548,1157679.0200000003,156071.78999999998,4309.359999999999
101,480,111680,39.40091529369628,2.65510404727792,8.010873925501432,15.58008665927541,5670385.640000024,894654.4,296522.0199999981
401,401,115810,7.775584750885072,0.04353199205595371,1.5950812537777377,14.732897859761552,1184485.940000001,184726.3599999998,5041.44
107,102,288327,17.895479542325205,7.913931057445194E-4,3.1509888772123347,14.13134173336569,6313821.280000003,908515.1700000009,228.18000000000004
105,204,8486,27.31121847749234,0.022545368842799906,4.310097808154607,12.691946238339675,276085.31,36575.49,191.32
107,109,300916,8.86506898935251,4.814632654960189E-4,1.7082730064203948,14.849462147859615,3429223.6599999988,514046.6799999995,144.88000000000002
480,303,14758,30.933968017346523,0.009078465916790892,5.523097303157609,14.519701129590512,551210.85,81509.87,133.98
164,107,235553,7.502059621401553,0.003240926670430858,1.5296183873692948,15.340231038082289,2330525.2599999984,360306.1999999995,763.4099999999999
108,306,28225,30.488464127546504,0.35528928255092995,5.772668910540299,15.115582155448227,1059761.52,162933.57999999993,10028.039999999997
110,102,10245,25.09716935090288,0.0020810151293313814,4.1142772083943395,13.340300659001569,307955.08999999997,42150.770000000004,21.32
109,112,33349,12.132862754505382,0.0034468799664157846,2.3221373954241504,14.831141774066293,510575.2499999999,77440.95999999999,114.95
306,108,14560,28.747836538461538,0.39981387362637355,5.13553846153846,14.376447187037112,510543.22999999986,74773.43999999999,5821.289999999999
301,304,59406,11.433181833484833,0.001062013937986062,2.4124837558495758,15.989190954612369,880744.7000000004,143316.0099999999,63.09
102,107,408328,17.35225125389393,8.651623204874514E-4,3.1087946209909747,14.25334854364173,8737865.909999996,1269407.8900000027,353.27000000000004
164,111,26033,9.489340452502592,0.07946337341067107,1.7886805208773486,14.500053791561285,316252.89,46564.720000000016,2068.67
483,307,9551,56.99918333158831,0.00901057480892053,9.666485184797402,14.055815088416926,645066.36,92324.59999999999,86.05999999999999
112,104,12655,23.712248123271433,0.0033488739628605296,3.9722038719873574,13.561697923096636,359922.12,50268.240000000005,42.38
102,306,127236,18.080652488289477,0.3389108428432203,3.7431524096953668,15.970593395379796,2945772.3000000007,476263.7399999997,43121.65999999998
302,101,64615,11.704681575485568,0.03256890814826279,2.267779927261471,15.186705191750056,951590.54,146532.59999999995,2104.44
306,312,2895,13.775302245250431,0.006386873920552678,2.77633506044905,15.638627683152688,50690.98,8037.49,18.490000000000002
103,483,39335,52.0425074361256,1.9480114401932163,9.57356832337613,14.630686665870897,2519979.3700000024,376576.31000000006,76625.03000000016
108,312,2618,39.9753628724217,1.641065699006875,6.254132925897632,12.402156663669258,127678.12999999998,16373.32,4296.309999999999
109,103,12452,27.827939286861547,8.135239318984901E-4,4.577155477031803,13.447842131868024,415018.37,56994.740000000005,10.129999999999999
164,164,80549,7.905278277818472,0.030271263454543194,1.6072702330258595,15.44026744349329,831490.0900000001,129464.00999999995,2438.3199999999997
105,111,177119,14.827013420355806,0.0507732089724987,2.640238483731276,14.050905891628265,3262604.0899999994,467636.3999999999,8992.899999999998
111,107,100751,10.625368978967952,0.0635632400670961,1.9494985657710582,14.216308741652208,1358432.0400000007,196413.92999999988,6404.059999999999
106,302,90411,20.56259304730619,0.05046465584939884,3.9224822200838374,15.128449574920284,2301666.1999999993,354635.5399999998,4562.559999999999
112,105,11291,26.46337791161102,0.0027561774864936672,4.542429368523603,13.955624376973269,358096.19,51288.57,31.119999999999997
480,308,16792,34.177608384945216,0.00914185326345879,6.3957050976655525,15.210400812055878,696583.0900000001,107396.67999999996,153.51
301,303,57005,11.084278572055084,2.9804403122533115E-4,2.316099991228838,15.812741644061099,819797.07,132029.2799999999,16.990000000000002
104,301,120769,21.912878056454883,0.38294620308191657,4.208456226349475,15.03188751282077,3317714.4500000016,508251.0499999998,46248.029999999984
107,210,920,37.43913043478261,0.048999999999999995,6.395684782608694,13.748174230014344,41206.61,5884.029999999999,45.08
480,309,6462,38.70597338285361,0.0073413803775920754,6.108650572578149,13.00432442624544,295262.54,39474.1,47.43999999999999
306,104,23849,22.87248018784855,1.2114973374145672,4.372854627028387,14.726687885066724,696358.4799999997,104288.20999999999,28893.000000000015
105,314,14917,34.56167459945029,1.198850305021118,6.329768720252062,14.299151228319028,642423.9099999999,94421.16,17883.250000000015
109,483,11183,52.02615577215416,5.089058392202452,9.55275418045247,13.904668604583167,751147.3899999998,106828.44999999995,56910.940000000024
480,108,217438,26.226961294713895,4.686051472143722,5.7024098823572675,15.013121742958038,8155490.27000008,1239920.5999999996,1018925.6599999866
108,405,5066,25.44502566127122,0.5754362416107383,4.756735096723253,14.529315076949768,160674.27999999997,24097.620000000003,2915.16
306,112,797,45.17879548306148,0.604090338770389,7.993513174404014,14.160060685266897,43574.79,6370.829999999999,481.46
108,483,88964,52.00994042534059,4.349751247695669,9.696989231599275,14.267928484011462,5921184.520000048,862682.949999998,386971.26999999746
301,103,130088,11.876261453785132,0.003700033823258102,2.2738169546768328,14.817617444597968,1964746.2299999997,295796.2999999998,481.33
480,107,157104,30.907654929218864,4.935762170282068,6.593283621040836,15.0091851560151,6808276.430000065,1035831.2299999995,775427.979999994
402,108,30543,14.949369086206332,0.1423092034181318,2.6937841731329595,14.338073022832852,565214.88,82276.24999999999,4346.549999999999
108,205,1908,24.52961215932914,0.04555555555555556,3.390146750524109,11.090819130258906,55050.32,6468.400000000001,86.92
107,110,132716,10.558972542873505,9.791585038729316E-4,1.9673762018143992,14.40180295298855,1782695.3500000006,261102.2999999998,129.95
103,317,2451,25.982456140350877,0.03720522235822113,4.1017380660954705,12.608964581201041,76208.55,10053.359999999999,91.18999999999998
412,405,22,35.09090909090909,0.7027272727272728,4.7695454545454545,11.745946413629035,909.89,104.92999999999999,15.46
483,109,16008,51.63638993003499,5.054166666666677,9.199273488255873,13.562962100890653,1062864.8999999985,147261.97,80907.10000000017
483,405,5319,34.643166008648244,0.09640909945478472,5.808458356833992,13.602727522335003,220201.98999999996,30895.190000000002,512.8
483,106,142084,51.35162199825455,4.671872906168155,9.453950479997664,14.066188769832026,9375327.410000065,1343255.099999988,663798.3899999962
103,401,66175,23.00561843596524,0.1072598413298073,4.297147714393651,14.728135881424466,1878191.2200000007,284363.7499999998,7097.919999999998
